date,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,symbol,currency
2022-08-20,00:05:31.1440000,23:48:28.2030000,0.45343,0.46139,0.435,0.45012,278185.16783768,147,ADA,USD
2022-08-21,01:33:50.2200000,23:13:16.2720000,0.45106,0.46946,0.44841,0.46546,313466.48245237,115,ADA,USD
2022-08-22,00:17:56.6490000,22:09:51.5100000,0.45961,0.4612,0.43815,0.45573,214436.32029133,192,ADA,USD
2022-08-23,00:22:56.3260000,23:40:58.5850000,0.45896,0.46894,0.44755,0.4648,502107.08585464,173,ADA,USD
2022-08-24,02:55:01.9220000,23:09:01.1530000,0.4539,0.46589,0.45375,0.45818,328976.19915097,89,ADA,USD
2022-08-25,00:33:08.9840000,22:51:29.3230000,0.4599,0.47079,0.4599,0.46542,324073.94519664,73,ADA,USD
2022-08-26,01:05:20.2480000,23:58:55.9450000,0.46278,0.48109,0.42866,0.43186,658928.63703603,160,ADA,USD
2022-08-27,00:24:31.4230000,23:34:57.0910000,0.43034,0.45084,0.43,0.45084,163938.22560681,73,ADA,USD
2022-08-28,01:58:02.1270000,23:50:43.8710000,0.45032,0.45032,0.42912,0.42912,348097.39622425,74,ADA,USD
2022-08-29,00:23:08.7570000,22:27:01.7320000,0.42811,0.44898,0.42668,0.44825,464836.50638344,95,ADA,USD
2022-08-30,00:22:22.9970000,23:32:53.5960000,0.45051,0.4596,0.43984,0.4523,451757.31262927,109,ADA,USD
2022-08-31,01:15:03.8570000,21:00:41.0790000,0.458,0.46299,0.44927,0.45536,334450.66242914,128,ADA,USD
2022-09-01,00:53:44.6000000,23:31:14.3190000,0.44312,0.46165,0.44252,0.45665,601195.36914808,206,ADA,USD
2022-09-02,06:17:36.8800000,23:04:57.5910000,0.45622,0.465,0.45003,0.45468,320045.96810263,92,ADA,USD
2022-09-03,00:07:12.4730000,23:53:27.8180000,0.45366,0.48492,0.45366,0.47946,196505.17766021,118,ADA,USD
2022-09-04,00:15:17.8710000,20:43:18.5530000,0.478,0.505,0.478,0.49961,456415.55858026,143,ADA,USD
2022-09-05,00:01:36.4030000,23:49:32.1000000,0.50424,0.50452,0.48236,0.50013,132984.04633178,61,ADA,USD
2022-09-06,00:03:14.0100000,23:58:06.4690000,0.49788,0.51108,0.46248,0.46248,662923.08095458,245,ADA,USD
2022-09-07,00:19:35.0990000,23:27:32.0720000,0.4557,0.48138,0.45435,0.48137,184563.08653118,173,ADA,USD
2022-09-08,00:48:47.3390000,22:44:15.8330000,0.47735,0.47919,0.46612,0.47772,60885.4089207,56,ADA,USD
2022-09-09,02:03:16.5080000,23:32:15.5830000,0.48349,0.50451,0.48349,0.49608,450443.24574916,161,ADA,USD
2022-09-10,01:24:42.6110000,23:35:52.0430000,0.51228,0.52375,0.50692,0.51558,215505.77996084,160,ADA,USD
2022-09-11,01:37:52.4490000,23:09:49.3420000,0.51395,0.51953,0.50137,0.50295,142505.0891949,119,ADA,USD
2022-09-12,01:02:16.5620000,23:26:05.1310000,0.4996,0.51737,0.4967,0.50395,173915.32902365,117,ADA,USD
2022-09-13,00:17:44.3730000,23:55:06.8870000,0.49767,0.50634,0.46381,0.46397,484868.34597987,228,ADA,USD
2022-09-14,00:19:02.1200000,20:30:09.2300000,0.4663,0.48519,0.46331,0.47881,372612.37614147,139,ADA,USD
2022-09-15,00:49:21.7180000,23:11:45.6380000,0.47837,0.47932,0.46303,0.46495,893065.38602413,180,ADA,USD
2022-09-16,00:08:13.5200000,23:27:34.0070000,0.46464,0.47175,0.45597,0.47175,175243.8718614,113,ADA,USD
2022-09-17,00:11:14.3270000,21:29:15.3100000,0.47438,0.48347,0.47349,0.48347,38773.49592348,31,ADA,USD
2022-09-18,00:15:04.8130000,23:15:35.2460000,0.48241,0.49007,0.44106,0.45032,157718.12671472,66,ADA,USD
2022-09-19,00:17:58.3590000,23:16:09.9930000,0.44466,0.45478,0.43372,0.4532,571857.02070286,177,ADA,USD
2022-09-20,00:13:26.6880000,22:16:42.4820000,0.4483,0.44841,0.438,0.44013,457612.91791965,114,ADA,USD
2022-09-21,00:41:06.9970000,23:22:54.0340000,0.44832,0.46305,0.421,0.43634,352892.44322012,250,ADA,USD
2022-09-22,00:26:29.1200000,22:44:32.8920000,0.4401,0.46649,0.43657,0.46027,346631.07559861,131,ADA,USD
2022-09-23,02:39:55.9490000,23:59:57.7870000,0.4579,0.48,0.44823,0.46176,432526.91507511,138,ADA,USD
2022-09-24,00:30:46.0030000,23:22:43.0450000,0.46175,0.4682,0.45155,0.45155,253820.08368588,102,ADA,USD
2022-09-25,00:06:58.1980000,23:46:44.7530000,0.45143,0.46139,0.43906,0.44525,324964.46023373,123,ADA,USD
2022-09-26,00:57:18.1970000,21:09:44.6260000,0.44572,0.44856,0.43741,0.44527,465101.52899389,112,ADA,USD
2022-09-27,00:35:11.7580000,23:38:47.1290000,0.44966,0.46308,0.44012,0.44183,1422839.96916615,229,ADA,USD
2022-09-28,01:09:08.4710000,23:06:19.0150000,0.44086,0.44086,0.42564,0.43884,1016412.39862568,308,ADA,USD
2022-09-29,00:02:15.0270000,23:41:57.3260000,0.43652,0.43821,0.42817,0.43821,232774.96945011,131,ADA,USD
2022-09-30,00:01:25.2010000,23:24:29.8640000,0.43831,0.43854,0.42913,0.43601,952922.66412732,267,ADA,USD
2022-10-01,00:43:19.3360000,23:02:16.8050000,0.43363,0.43473,0.42883,0.43025,95712.68459202,56,ADA,USD
2022-10-02,00:18:16.4400000,23:48:12.5760000,0.43052,0.43233,0.41854,0.42028,226198.90601969,115,ADA,USD
2022-10-03,00:00:08.4560000,23:19:25.6240000,0.41947,0.42883,0.41718,0.4273,277180.58185735,196,ADA,USD
2022-10-04,00:22:12.5280000,20:27:18.1440000,0.42816,0.43635,0.42605,0.43572,100516.38886738,105,ADA,USD
