date,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,symbol,currency
2022-08-16,00:00:20.7200000,23:57:58.7560000,1897.9,1915.3,1852.8,1879.4,9792.34543225,6937,ETH,USD
2022-08-17,00:00:18.3840000,23:59:49.6390000,1877.8,1957.3,1819.5,1835.0,15282.09648231,10515,ETH,USD
2022-08-18,00:00:48.3380000,23:59:32.7290000,1834.1,1881.1,1823.0,1847.1,7925.27242874,6256,ETH,USD
2022-08-19,00:00:08.6090000,23:59:47.3400000,1847.0,1847.2,1603.7,1609.0,29348.33604374,13826,ETH,USD
2022-08-20,00:00:16.6570000,23:59:34.5490000,1608.6,1655.1,1524.0,1576.2,13771.82923461,10122,ETH,USD
2022-08-21,00:01:50.6260000,23:59:46.7770000,1577.3,1645.6,1562.2,1617.5,9902.00502817,8152,ETH,USD
2022-08-22,00:00:57.8020000,23:59:57.3870000,1618.5,1628.6,1529.4,1625.4,15093.79527338,9355,ETH,USD
2022-08-23,00:00:28.3720000,23:59:58.6100000,1625.0,1673.8,1563.3,1665.4,14716.62304293,9722,ETH,USD
2022-08-24,00:01:00.6280000,23:58:54.8550000,1665.1,1693.2,1605.3,1657.2,10945.45072755,8334,ETH,USD
2022-08-25,00:00:07.1920000,23:59:19.3390000,1657.2,1721.3,1654.6,1697.0,7876.3645968,6719,ETH,USD
2022-08-26,00:00:31.3740000,23:59:52.1050000,1695.3,1705.8,1487.9,1508.8,30151.50283625,15262,ETH,USD
2022-08-27,00:00:14.4980000,23:59:48.0980000,1505.4,1518.8,1447.2,1491.5,8820.78370441,8215,ETH,USD
2022-08-28,00:00:37.8340000,23:59:51.7790000,1490.8,1511.3,1424.5,1425.7,8360.17113577,5415,ETH,USD
2022-08-29,00:00:11.9080000,23:59:13.2290000,1427.1,1560.0,1422.3,1553.9,17105.1682411,9511,ETH,USD
2022-08-30,00:00:00.1700000,23:59:30.7100000,1552.2,1606.0,1472.2,1523.3,24327.18016833,11605,ETH,USD
2022-08-31,00:00:16.7130000,23:59:56.8110000,1526.2,1619.0,1525.7,1554.2,9181.85145127,10136,ETH,USD
2022-09-01,00:00:07.5670000,23:59:27.3520000,1554.9,1599.0,1512.4,1585.6,13724.34908055,8857,ETH,USD
2022-09-02,00:00:36.2740000,23:59:30.1510000,1584.6,1649.1,1546.3,1575.8,11403.01556104,9297,ETH,USD
2022-09-03,00:00:05.6800000,23:59:57.4080000,1575.2,1582.1,1534.8,1557.9,3242.95623979,5742,ETH,USD
2022-09-04,00:00:55.4760000,23:59:57.5670000,1557.0,1582.6,1543.5,1580.0,2135.93235607,4499,ETH,USD
2022-09-05,00:00:28.5400000,23:59:23.2630000,1580.6,1630.6,1557.4,1617.5,10071.87104039,7476,ETH,USD
2022-09-06,00:00:05.7040000,23:59:10.7780000,1618.7,1687.0,1553.6,1557.4,28869.45174938,13149,ETH,USD
2022-09-07,00:00:04.2260000,23:59:19.6190000,1559.5,1656.7,1487.2,1630.3,21933.89336612,11413,ETH,USD
2022-09-08,00:00:20.2250000,23:59:01.0850000,1631.4,1662.9,1591.6,1635.2,20141.88472308,11901,ETH,USD
2022-09-09,00:00:16.9100000,23:59:50.0480000,1636.8,1745.8,1631.2,1719.2,28142.046073,20265,ETH,USD
2022-09-10,00:00:06.9110000,23:59:54.4860000,1719.9,1789.1,1707.4,1775.4,8580.85334582,10427,ETH,USD
2022-09-11,00:00:24.8160000,23:59:58.6380000,1777.7,1789.4,1720.8,1766.8,12959.03599342,8078,ETH,USD
2022-09-12,00:00:21.9920000,23:59:35.7140000,1766.8,1782.3,1693.1,1717.0,18169.87278814,10351,ETH,USD
2022-09-13,00:00:04.5590000,23:59:52.1970000,1716.7,1759.7,1561.4,1574.7,30114.04514194,17601,ETH,USD
2022-09-14,00:00:02.1970000,23:59:59.2280000,1574.7,1649.2,1550.0,1638.6,18491.98427283,11074,ETH,USD
2022-09-15,00:00:04.3690000,23:59:17.1150000,1638.1,1655.0,1456.2,1472.6,33908.83422231,17140,ETH,USD
2022-09-16,00:00:25.6670000,23:59:59.1870000,1476.1,1483.4,1405.5,1434.7,18985.18453419,10154,ETH,USD
2022-09-17,00:00:12.6260000,23:59:55.2330000,1433.8,1476.0,1409.9,1469.1,11899.57906504,8093,ETH,USD
2022-09-18,00:00:31.7720000,23:59:41.0350000,1469.8,1469.8,1325.6,1334.3,17552.19169549,10595,ETH,USD
2022-09-19,00:00:11.8900000,23:59:14.5920000,1334.0,1392.2,1280.0,1375.9,27008.53736283,13501,ETH,USD
2022-09-20,00:00:00.8850000,23:59:57.8890000,1375.9,1384.0,1313.2,1323.3,19487.90539782,11947,ETH,USD
2022-09-21,00:00:20.2840000,23:59:43.1920000,1322.7,1407.6,1218.8,1247.5,33401.25211089,15522,ETH,USD
2022-09-22,00:00:06.5120000,23:59:57.7250000,1245.0,1349.5,1238.3,1326.2,24660.36741931,10867,ETH,USD
2022-09-23,00:00:07.9150000,23:59:55.5320000,1326.9,1359.9,1262.6,1327.2,29476.71090261,13466,ETH,USD
2022-09-24,00:00:04.2320000,23:59:33.5680000,1327.5,1348.9,1307.3,1317.2,18298.82454562,9661,ETH,USD
2022-09-25,00:00:59.5950000,23:58:33.4220000,1318.5,1336.4,1270.0,1292.6,14560.94760255,9155,ETH,USD
2022-09-26,00:00:31.1890000,23:59:55.7790000,1295.5,1340.2,1278.9,1336.7,39206.66873049,17450,ETH,USD
2022-09-27,00:01:05.9140000,23:59:37.1510000,1335.9,1401.7,1304.4,1327.9,41075.2406045,12769,ETH,USD
2022-09-28,00:02:03.4900000,23:59:26.0040000,1331.0,1355.1,1253.4,1337.2,35806.77425872,15415,ETH,USD
2022-09-29,00:00:06.0080000,23:59:56.5800000,1337.3,1352.1,1288.4,1336.2,15996.74070385,8708,ETH,USD
2022-09-30,00:00:01.6760000,23:58:55.7390000,1336.3,1371.9,1314.7,1328.6,17751.17962512,9397,ETH,USD
2022-10-01,00:00:15.5510000,23:59:17.5440000,1328.4,1333.6,1302.6,1311.9,10045.02019451,6699,ETH,USD
2022-10-02,00:00:17.3510000,23:59:38.5760000,1311.7,1317.5,1269.0,1276.5,8380.05776261,6172,ETH,USD
2022-10-03,00:00:06.0790000,23:59:02.9040000,1277.1,1329.8,1263.5,1323.4,10573.15831666,6337,ETH,USD
2022-10-04,00:00:55.3790000,21:03:51.1740000,1323.9,1370.1,1319.5,1363.5,17983.16793942,7630,ETH,USD
